rome_id|rome_label
20024|Technicien électricien / Technicienne électricienne Service Après Vente -SAV-
20025|Technicien électricien-électronicien / Technicienne électricienne-électronicienne automobile
20033|Technicien électrotechnicien / Technicienne électrotechnicienne en installation d'exploitation
20034|Technicien électrotechnicien / Technicienne électrotechnicienne en installation industrielle
20035|Technicien / Technicienne en acoustique BTP
20042|Technicien / Technicienne en biotechnologie en laboratoire d'analyse industrielle
20043|Technicien / Technicienne en coloration
20047|Technicien / Technicienne en conception industrielle en mécanique
20056|Technicien / Technicienne en diagnostic et réparation automobile
20067|Technicien / Technicienne en froid et climatisation
20073|Technicien / Technicienne en image de synthèse 3D
20084|Technicien / Technicienne en maintenance automobile
20091|Technicien / Technicienne en méthodes et exploitation logistique
20094|Technicien / Technicienne en micro-biologie en laboratoire d'analyse industrielle
20096|Technicien / Technicienne en micro-informatique et bureautique
20097|Technicien / Technicienne en micro-informatique et réseaux
20118|Technicien / Technicienne en réseau local informatique
20127|Technicien / Technicienne en téléassistance en informatique
20137|Technicien / Technicienne études de prix BTP
20151|Technicien / Technicienne frigoriste 
20175|Technicien itinérant / Technicienne itinérante de maintenance Service Après-Vente -SAV-
20177|Technicien / Technicienne laboratoire en matériaux de construction
20181|Technicien / Technicienne logistique 
20182|Technicien / Technicienne logistique approvisionnements
20183|Technicien / Technicienne logistique avitaillement
20184|Technicien / Technicienne logistique entrepôt
20185|Technicien / Technicienne logistique humanitaire
20186|Technicien / Technicienne logistique responsable stocks
20187|Technicien / Technicienne logistique service expédition
20188|Technicien / Technicienne logistique service réception
20189|Technicien / Technicienne logistique transport
20208|Technicien / Technicienne paie
20217|Technicien polyvalent / Technicienne polyvalente du bâtiment
20219|Technicien poseur / Technicienne poseuse de pare-brise
20226|Technicien / Technicienne programmation
20228|Technicien / Technicienne qualité en industrie alimentaire
20244|Technicien / Technicienne responsable magasinage
20248|Technicien / Technicienne sanitaire des eaux
20256|Technicien / Technicienne Service Après-Vente -SAV- en climatisation
20257|Technicien / Technicienne service rapide en automobile
20264|Technicien supérieur / Technicienne supérieure de maintenance en exploitation climatique
20274|Technicien / Technicienne support en bureautique
20275|Technicien / Technicienne support en systèmes téléinformatiques
20285|Technicien / Technicienne vidéosurveillance des jeux
20287|Technicien-cuisiniste / Technicienne-cuisiniste en cuisines professionnelles
20291|Technico-commercial / Technico-commerciale
20298|Téléacteur / Téléactrice
20299|Téléconseiller / Téléconseillère
20302|Téléopérateur / Téléopératrice
20303|Téléprospecteur / Téléprospectrice
20304|Télésecrétaire
20306|Télévendeur / Télévendeuse
20309|Terrassier / Terrassière
20314|Testeur / Testeuse informatique
20320|Thermicien / Thermicienne de l'industrie
20329|Tireur / Tireuse au râteau
20352|Tôlier / Tôlière
20353|Tôlier / Tôlière automobile
20355|Tôlier-carrossier / Tôlière-carrossière
20356|Tôlier-chaudronnier / Tôlière-chaudronnière
20357|Tôlier-débosseleur / Tôlière-débosseleuse en carrosserie
20358|Tôlier-ferreur / Tôlière-ferreuse en automobile
20359|Tôlier-formeur / Tôlière-formeuse
20360|Tôlier-formeur / Tôlière-formeuse en carrosserie
20361|Tôlier-serrurier / Tôlière-serrurière
20362|Tôlier-traceur / Tôlière-traceuse
20365|Tonnelier / Tonnelière de fabrication
20366|Tonnelier réparateur / Tonnelière réparatrice
20369|Torréfacteur / Torréfactrice en industrie alimentaire
20372|Tourneur / Tourneuse
20373|Tourneur / Tourneuse de fabrication
20374|Tourneur / Tourneuse en cylindre de laminoir
20378|Tourneur / Tourneuse sur Commande Numérique -CN-
20380|Tourneur / Tourneuse sur tour vertical
20381|Tourneur vertical / Tourneuse verticale 
20382|Tourneur-décolleteur / Tourneuse-décolleteuse
20383|Tourneur-fraiseur / Tourneuse-fraiseuse
20384|Tourneur-fraiseur / Tourneuse-fraiseuse sur centre d'usinage
20385|Tourneur-fraiseur / Tourneuse-fraiseuse sur Commande Numérique -CN-
20386|Tourneur-mécanicien / Tourneuse-mécanicienne
20387|Tourneur-mouliste / Tourneuse-mouliste
20388|Tourneur-rectifieur / Tourneuse-rectifieuse
20392|Toxicologue de l'industrie
20396|Traceur / Traceuse en chaudronnerie
20397|Traceur / Traceuse en construction aéronautique
20399|Traceur / Traceuse en menuiserie
20400|Traceur / Traceuse en serrurerie
20406|Tractoriste logistique
20421|Traminot / Employée de tramway
20443|Trieur contrôleur / Trieuse contrôleuse en industrie de transformation
20449|Trieur / Trieuse de placage
20451|Trieur / Trieuse en industrie de transformation
20453|Trieur-choisisseur / Trieuse-choisisseuse en industrie de transformation
20461|Trieur-emballeur / Trieuse-emballeuse en industrie de transformation
20464|Trieur-vérificateur / Trieuse-vérificatrice en industrie de transformation
20492|Urbaniste
20497|Usineur / Usineuse
20500|Valet / Femme de chambre
20507|Veilleur / Veilleuse de nuit en hôtellerie
20512|Vendeur armurier / Vendeuse armurière
20515|Vendeur / Vendeuse buraliste
20519|Vendeur / Vendeuse conseil en jardinerie
20521|Vendeur / Vendeuse de bois au détail
20523|Vendeur / Vendeuse de cuisines
20524|Vendeur / Vendeuse de fleurs
20525|Vendeur / Vendeuse de fruits et légumes
20526|Vendeur / Vendeuse de glaces
20527|Vendeur / Vendeuse de journaux
20530|Vendeur / Vendeuse de primeurs
20532|Vendeur / Vendeuse de salles de bains
20533|Vendeur / Vendeuse de sandwichs
20534|Vendeur / Vendeuse de végétaux
20536|Vendeur / Vendeuse de verre à la coupe
20537|Vendeur / Vendeuse en accessoires automobile
20538|Vendeur / Vendeuse en accessoires de la personne
20540|Vendeur / Vendeuse en alimentation générale
20541|Vendeur / Vendeuse en aménagement du foyer
20546|Vendeur / Vendeuse en articles de chapellerie
20547|Vendeur / Vendeuse en articles de décoration
20548|Vendeur / Vendeuse en articles de librairie papeterie
20549|Vendeur / Vendeuse en articles de mercerie
20550|Vendeur / Vendeuse en articles de papeterie
20551|Vendeur / Vendeuse en articles de puériculture
20552|Vendeur / Vendeuse en articles de sport
20553|Vendeur / Vendeuse en articles d'électricité
20554|Vendeur / Vendeuse en articles pour fumeurs
20555|Vendeur / Vendeuse en arts de la table
20556|Vendeur / Vendeuse en bijouterie
20557|Vendeur / Vendeuse en bijoux fantaisie
20558|Vendeur / Vendeuse en boucherie
20559|Vendeur / Vendeuse en boucherie-charcuterie
20560|Vendeur / Vendeuse en boulangerie-pâtisserie
20561|Vendeur / Vendeuse en bricolage
20562|Vendeur / Vendeuse en bureau de tabac
20563|Vendeur / Vendeuse en carrelage
20564|Vendeur / Vendeuse en charcuterie
20565|Vendeur / Vendeuse en chauffage-ventilation-isolation
20566|Vendeur / Vendeuse en chaussures
20567|Vendeur / Vendeuse en chocolaterie
20568|Vendeur / Vendeuse en confiserie
20569|Vendeur / Vendeuse en cosmétique
20570|Vendeur / Vendeuse en crèmerie
20571|Vendeur / Vendeuse en cycles
20572|Vendeur / Vendeuse en disques
20573|Vendeur / Vendeuse en droguerie
20574|Vendeur / Vendeuse en électroménager
20575|Vendeur / Vendeuse en encadrement
20576|Vendeur / Vendeuse en épicerie
20577|Vendeur / Vendeuse en épicerie fine
20578|Vendeur / Vendeuse en équipement de sport
20579|Vendeur / Vendeuse en équipement du foyer
20580|Vendeur / Vendeuse en fournitures artistiques
20583|Vendeur / Vendeuse en horlogerie
20584|Vendeur / Vendeuse en hygiène de la personne
20585|Vendeur / Vendeuse en image et son
20586|Vendeur / Vendeuse en immobilier neuf
20587|Vendeur / Vendeuse en informatique
20588|Vendeur / Vendeuse en instruments et accessoires de musique
20589|Vendeur / Vendeuse en jardinerie
20590|Vendeur / Vendeuse en jeux électroniques
20591|Vendeur / Vendeuse en jeux et loterie
20592|Vendeur / Vendeuse en jouets
20593|Vendeur / Vendeuse en kiosque
20594|Vendeur / Vendeuse en librairie
20595|Vendeur / Vendeuse en linge de maison
20596|Vendeur / Vendeuse en lingerie
20597|Vendeur / Vendeuse en literie
20598|Vendeur / Vendeuse en loisirs créatifs
20599|Vendeur / Vendeuse en luminaires
20600|Vendeur / Vendeuse en maroquinerie
20601|Vendeur / Vendeuse en matériaux de construction
20602|Vendeur / Vendeuse en matériel de jardinage
20603|Vendeur / Vendeuse en menuiserie
20604|Vendeur / Vendeuse en meubles
20605|Vendeur / Vendeuse en optique lunetterie
20606|Vendeur / Vendeuse en orfèvrerie/joaillerie
20607|Vendeur / Vendeuse en outillage
20608|Vendeur / Vendeuse en parapharmacie
20609|Vendeur / Vendeuse en parfumerie
20610|Vendeur / Vendeuse en petit électroménager
20611|Vendeur / Vendeuse en plomberie sanitaire
20612|Vendeur / Vendeuse en poissonnerie
20613|Vendeur / Vendeuse en prêt-à-porter
20614|Vendeur / Vendeuse en prêt-à-porter enfant
20615|Vendeur / Vendeuse en prêt-à-porter féminin
20616|Vendeur / Vendeuse en prêt-à-porter masculin
20618|Vendeur / Vendeuse en produits blancs
20619|Vendeur / Vendeuse en produits bruns
20620|Vendeur / Vendeuse en produits culturels
20621|Vendeur / Vendeuse en produits culturels et ludiques
20622|Vendeur / Vendeuse en produits diététiques
20623|Vendeur / Vendeuse en produits frais
20624|Vendeur / Vendeuse en produits ludiques
20625|Vendeur / Vendeuse en quincaillerie
20626|"Vendeur / Vendeuse en revêtement de mur, sol"
20627|Vendeur / Vendeuse en rôtisserie
20628|Vendeur / Vendeuse en ski
20629|Vendeur / Vendeuse en téléphonie
20630|Vendeur / Vendeuse en tissus
20635|Vendeur / Vendeuse en vins et spiritueux
20642|Vendeur / Vendeuse immobilier
20643|Vendeur / Vendeuse pépiniériste
20645|Vendeur / Vendeuse rayon fromages
20646|Vendeur / Vendeuse rayon traiteur
20676|Vétérinaire de l'industrie
20687|Vidéographiste
20688|Vigile
20691|Visagiste en esthétique
20702|Visiteur / Visiteuse en verrerie
20715|Vitrier / Vitrière
20718|Voix off
20726|Web designer
20728|Webmaster développeur / développeuse
20729|Webmaster éditorialiste
20732|Webmaster chargé / chargée de communication
20738|Zingueur / Zingueuse
24855|Superviseur / Superviseuse help desk en informatique
24856|Superviseur / Superviseuse hot line en informatique
24858|Vendeur / Vendeuse en prêt-à-porter de luxe
30556|Secrétaire du bâtiment
38008|Socio-esthéticien / Socio-esthéticienne
38050|Chef de partie tournant / tournante
38052|Auxiliaire ambulancier / ambulancière
38053|Comptable d'Organisme de Placement Collectif en Valeurs Mobilières - OPCVM
38057|Responsable d'animation en centre de loisirs
38058|Responsable d'animation en centre de vacances
38061|Chef de projet TMA - Tierce Maintenance Applicative
38062|Homologateur / Homologatrice logiciel
38064|Plaquiste enduiseur / enduiseuse
38065|Couvreur poseur / Couvreuse poseuse de panneaux solaires
38066|Monteur / Monteuse de panneaux photovoltaïques
38068|Chargé / Chargée de recouvrement de créances
38077|Technicien / Technicienne paysagiste
38079|Téléconseiller / Téléconseillère en banque
38080|Skiman / Skiwoman
38081|Commercial / Commerciale export
38082|Chargé / Chargée d'assistance
38084|Second / Seconde de pâtisserie
38086|Agent / Agente d'entretien travaux à domicile
38087|Assistant / Assistante de vie dépendance
38088|Assistant  maternel agréé / Assistante maternelle agréée
38089|Attaché / Attachée de production audiovisuelle
38090|Attaché / Attachée de production cinématographique
38091|Attaché / Attachée de production de spectacles
38094|Comptable taxateur / taxatrice d'étude notariale
38095|Analyste décisionnel - Business Intelligence
38097|Employé / Employée de rayon produits non alimentaires
38098|Employé / Employée de rayon librairie papeterie
38099|Employé / Employée de rayon photo image et son
38100|Employé / Employée de rayon bazar
38101|Employé / Employée de rayon produits culturels
38102|Employé / Employée de rayon bricolage
38103|Employé / Employée de rayon électroménager
38104|Employé / Employée de rayon puériculture
38105|Employé / Employée de rayon équipement de la maison
38106|Employé / Employée de rayon sport
38107|Employé / Employée de rayon équipement de la personne
38108|Employé / Employée de rayon téléphonie
38109|Employé / Employée de rayon hygiène et parfumerie
38110|Employé / Employée de rayon textile
38111|Employé / Employée de rayon informatique
38112|Employé / Employée de rayon jardinerie et animalerie
38113|Employé / Employée de rayon jouets
38114|Employé / Employée de rayon produits alimentaires
38115|Employé / Employée de rayon produits alimentaires hors produits frais
38116|Employé / Employée de rayon produits frais
38117|Employé / Employée de rayon poissonnerie
38118|Employé / Employée de rayon boucherie/charcuterie
38119|Employé / Employée de rayon produits traiteur
38120|Employé / Employée de rayon boulangerie/pâtisserie
38121|Employé / Employée de rayon surgelés
38122|Employé / Employée de rayon crèmerie fromagerie
38123|Employé / Employée de rayon épicerie
38124|Employé / Employée de rayon fruits et légumes
38125|Employé / Employée de rayon liquides
38133|Vendeur / Vendeuse en cadeaux souvenirs
38134|Installateur / Installatrice de chauffage solaire individuel
38135|Electricien / Electricienne photovoltaïque
38137|Assistant / Assistante qualité en industrie
38140|Assistant / Assistante qualité services
38143|Installateur vérificateur / Installatrice vérificatrice d'extincteurs
38154|Ingénieur / Ingénieure efficacité énergétique bâtiment
38155|Scieur carotteur / Scieuse carotteuse de béton
38156|Directeur adjoint / Directrice adjointe de centre aéré et de loisirs
38157|Directeur adjoint / Directrice adjointe de centre de colonie de vacances
38158|Directeur adjoint / Directrice adjointe de centre de loisirs avec hébergement
38159|Chef d'atelier de maintenance de matériels
38160|Technicien / Technicienne de maintenance de parcs éoliens
38161|Technicien / Technicienne de maintenance de système de filtration d'air
38163|Infirmier préleveur / Infirmière préleveuse
38164|Professeur / Professeure d'arts appliqués
38168|Conducteur / Conductrice de cyclo taxi
38169|Directeur adjoint / Directrice adjointe de centre de loisirs sans hébergement -CLSH
38170|Directeur adjoint / Directrice adjointe de centre de vacances et de loisirs -CVL
38183|Cuisinier pâtissier / Cuisinière pâtissière
38186|Adjoint / Adjointe au responsable Qualité Sécurité Environnement -QSE- en industrie
38187|Pharmacien / Pharmacienne en pharmacovigilance
38194|Laveur / Laveuse de véhicules automobiles
38195|Surveillant / Surveillante de nuit
38215|Vendeur / Vendeuse en articles érotiques
38216|Stéréographe 3D
38217|Maçon poseur / Maçonne poseuse de cheminées et poêles
38218|Animateur / Animatrice séjour de vacances pour personnes handicapées
38219|Premier / Première de réception en hôtellerie
38222|Infirmier / Infirmière en gériatrie
38224|Formateur / Formatrice d'allemand
38225|Formateur / Formatrice d'anglais
38226|Formateur / Formatrice de chinois
38227|Formateur / Formatrice d'espagnol
38228|Formateur / Formatrice de Français Langue Etrangère - FLE -
38229|Formateur / Formatrice d'italien
38230|Formateur / Formatrice de japonais
38231|Formateur / Formatrice de langue vivante
38232|Formateur / Formatrice d'arabe
38233|Formateur / Formatrice de russe
38234|Formateur / Formatrice de néerlandais
38235|Formateur / Formatrice de portugais
38236|Formateur / Formatrice action sociale
38237|Formateur / Formatrice bâtiment
38238|Formateur / Formatrice bureautique
38239|Formateur / Formatrice comptabilité et gestion financière
38240|Formateur / Formatrice entretien espaces verts
38241|Formateur / Formatrice hôtellerie restauration
38242|Formateur / Formatrice informatique
38243|Formateur / Formatrice propreté nettoyage de locaux
38244|Formateur / Formatrice remise à niveau
38245|Formateur / Formatrice commerce vente
38246|Formateur / Formatrice ressources humaines
38247|Formateur / Formatrice secrétariat assistanat
38256|Accordéoniste
38257|Altiste
38258|Bassiste
38259|Bassoniste
38260|Batteur / Batteuse
38261|"Chanteur / Chanteuse de bals, soirées privées"
38262|Chanteur / Chanteuse de jazz et funk
38263|Chanteur / Chanteuse de musique ethnique et traditionnelle
38264|Chanteur / Chanteuse de rap
38265|"Chanteur / Chanteuse de revue, music hall, comédie musicale"
38266|Chanteur / Chanteuse de rock-pop
38267|Chanteuse lyrique alto contre-alto
38268|Chanteuse lyrique mezzo-soprano
38269|Chanteuse lyrique soprano
38270|Chanteur lyrique baryton
38271|Chanteur lyrique basse
38272|Chanteur lyrique contre-ténor
38273|Chanteur lyrique ténor
38274|Clarinettiste
38275|Claveciniste
38276|Contre bassoniste
38277|Contrebassiste
38278|Corniste
38279|Flûtiste
38280|Guitariste
38281|Harmoniciste
38282|Harpiste
38283|Hautboïste
38284|Joueur / Joueuse de synthétiseur
38285|Joueur / Joueuse d'instrument ethnique ou traditionnel
38286|Musicien / Musicienne Musique Assistée par Ordinateur - MAO -
38287|Organiste
38288|Percussionniste
38289|Pianiste
38290|Saxophoniste
38291|Timbalier / Timbalière
38292|Tromboniste
38293|Trompettiste
38294|Tubiste / Contre tubiste
38295|Violoncelliste
38296|Violoniste
38297|Xylophoniste
38299|Conseiller / Conseillère de programme audiovisuel
38326|Chargé / Chargée de clientèle rachat de crédits
38327|Vendeur / Vendeuse en motoculture de plaisance
38329|Ingénieur / Ingénieure recherche développement packaging
38331|Conducteur / Conductrice d'engins opérations de dépollution pyrotechnique
38332|Conducteur / Conductrice de travaux de génie climatique
38342|Dessinateur-projeteur / Dessinatrice-projeteuse en génie climatique
38343|Technicien / Technicienne de maintenance appareils de contrôle réseaux électriques
38344|Professeur / Professeure de mathématiques
38345|Professeur / Professeure de français
38346|Professeur / Professeure de philosophie
38347|Professeur / Professeure d'histoire géographie
38348|Professeur / Professeure d'anglais
38349|Professeur / Professeure d'allemand
38350|Professeur / Professeure d'arabe
38351|Professeur / Professeure d'italien
38352|Professeur / Professeure d'espagnol
38353|Professeur / Professeure de chinois
38354|Professeur / Professeure de portugais
38355|Professeur / Professeure de sciences économiques et sociales
38356|"Professeur / Professeure de physique, chimie, biologie"
38357|Conseiller commercial / Conseillère commerciale en articles de décoration auprès des particuliers
38358|Conseiller commercial / Conseillère commerciale en bien-être et diététique auprès des particuliers
38359|Conseiller commercial  / Conseillère commerciale en distribution d'énergie auprès des particuliers
38360|Conseiller commercial  / Conseillère commerciale en équipement de l'habitat auprès des particuliers
38361|Conseiller commercial  / Conseillère commerciale en gastronomie univers culinaire auprès des particuliers
38362|Conseiller commercial  / Conseillère commerciale en produits d'entretien auprès des particuliers
38363|Conseiller commercial  / Conseillère commerciale en produits culturels auprès des particuliers
38364|Conseiller commercial  / Conseillère commerciale en solutions de télécommunications auprès des particuliers
38365|Conseiller commercial  / Conseillère commerciale en textile et accessoires de mode auprès des particuliers
38380|Confiturier / Confiturière
38381|Vendeur / Vendeuse en articles de bazar
38382|"Vendeur / Vendeuse en matériel médical, paramédical"
38384|Assistant conducteur / Assistante conductrice de travaux
38385|Chef de chantier génie civil
38386|Technicien / Technicienne en pyrométrie
38389|Assistant / Assistante de soins en gérontologie
38391|Correspondant / Correspondante Informatique et Libertés - CIL
38396|Opérateur / Opératrice de traitement de valeurs
38398|Assistant / Assistante de manager
38399|Chargé / Chargée de voyages en entreprise
38400|Collecteur / Collectrice de fonds
38412|Chef d'équipe dépanneur / dépanneuse de chaudières domestiques
38413|Chef d'équipe dépanneur / dépanneuse d'installations sanitaires
38414|Aide plombier / plombière
38415|Aide peintre
38416|Aide carreleur / carreleuse
38417|Préparateur-vendeur / Préparatrice vendeuse en restauration rapide
38436|Aide jardinier / jardinière
38437|Manoeuvre des espaces verts
38444|Boulanger-viennoisier / Boulangère-viennoisière
38445|Opérateur / Opératrice de bronzage par ultraviolets - UV
38446|Commercial / Commerciale en produits alimentaires secs en gros
38447|Chef d'équipe gros oeuvre
38448|Nivoculteur / Nivocultrice
38449|Electricien / Electricienne poids lourds
38450|Poseur / Poseuse de films de protection de vitrage de véhicules
38452|Infirmier / Infirmière en hémodialyse
38455|Agent / Agente de sécurité magasin
38456|Agent / Agente de sécurité filtrage
38457|Agent / Agente de sécurité vidéosurveillance
38459|Administrateur / Administratrice de production de spectacles
38460|Administrateur / Administratrice de tournées spectacle
38461|Chargé / Chargée d'antenne audiovisuelle
38462|Directeur / Directrice artistique spectacle
38463|Assistant / Assistante d'émission audiovisuelle
38491|Ingénieur / Ingénieure ouvrages d'art
38492|Ingénieur / Ingénieure travaux terrassement
38493|Conseiller / Conseillère technique habitat écologique
38494|Vendeur / Vendeuse en jeux vidéo
38497|Aide poseur / poseuse de menuiseries
38498|Installateur polisseur / Installatrice polisseuse de dallage industriel
38499|Aide couvreur / couvreuse
38501|Chef de chantier de maintenance en électromécanique
38504|Coordinateur socioculturel / Coordinatrice socioculturelle
38513|Chargé / Chargée de mission RH diversité handicap
38514|Chef hôte / hôtesse d'accueil
38572|Vendeur / Vendeuse en produits multimédia
38573|Manager commercial / Manageuse commerciale des forces de vente
38574|Manager commercial junior / Manageuse commerciale junior des forces de vente
38575|Caissier / Caissière en restauration
38577|"Animateur / Animatrice d'activités ludiques (jeux, jouets)"
38578|Employé / Employée de ménage en hôtellerie de plein air
38580|Demi-chef de partie
38581|Chef de rang de room service
38582|Commis / Commise de room service
38583|Médiateur culturel / Médiatrice culturelle auprès de personnes handicapées
38585|Chargé / Chargée de mission développement durable - Agenda 21
38588|Directeur / Directrice de mission locale
38589|Directeur / Directrice de PAIO - Permanence d'Accueil d'Information et d'Orientation
38590|Responsable de structure d'insertion socioprofessionnelle
38631|Permanencier / Permanencière auxiliaire de régulation médicale
38632|Façadier / Façadière isolation thermique par l'extérieur - ITE
38633|Aide maternel / maternelle de crèche - halte garderie
38638|Conducteur / Conductrice de véhicule de protection de convoi exceptionnel
38639|Guideur / Guideuse moto de convoi exceptionnel
38654|Coiffeur barbier / Coiffeuse barbière
38655|Hôte / Hôtesse de caisse services clients
38658|Juriste droit public
38659|Directeur / Directrice de centre de profit
38660|Responsable de centre de profit
38661|Développeur / Développeuse décisionnel - Business Intelligence
38671|Styliste ongulaire
38676|Préparateur / Préparatrice de commandes drive en grande distribution
38708|Lead graphiste - jeux vidéo
38709|Graphiste 2 D - jeux vidéo
38710|Graphiste 2 D
38711|Graphiste 3 D
38712|Modeleur textureur / Modeleuse textureuse 3D - jeux vidéo
38713|Modeleur / Modeleuse 3 D
38714|Infographiste 3 D
38715|Lead programmeur / programmeuse - jeux vidéo
38716|Programmeur / Programmeuse - jeux vidéo
38717|Développeur / Développeuse - jeux vidéo
38731|SPA Praticien / Praticienne
38732|SPA Manager
38735|Ingénieur / Ingénieure d'études BTP en génie climatique et énergétique
38736|Chargé / Chargée d'affaires BTP en génie climatique et énergétique
38737|Technicien / Technicienne d'études BTP en génie climatique et énergétique
38738|Assistant / Assistante chef de chantier
38739|Ingénieur / Ingénieure recherche développement énergies renouvelables en industrie
38741|Technicien / Technicienne montage et maintenance d'éoliennes domestiques
38742|Directeur / Directrice développement économique
38743|Chef de projet développement économique
38744|Professeur / Professeure de langue régionale
38745|Développeur / Développeuse web mobile
38764|Responsable exploitation de parc énergies renouvelables
38774|Chef d'équipe en production maraîchère
38776|Vendeur / Vendeuse en produits biologiques
38777|Commercial vendeur / Commerciale vendeuse d'espaces publicitaires web
38778|Chargé / Chargée des relations publiques digitales
38779|Responsable des relations publiques digitales
38782|Designer web mobile
38784|Animateur / Animatrice d'espace public numérique
38788|Infirmier conseiller / Infirmière conseillère de santé
38789|Formateur / Formatrice multimédia
38793|Mobile marketer
38794|Web marketer
38795|Chauffeur / Chauffeuse de car
38796|Chauffeur / Chauffeuse de bus
38816|Technico-commercial deviseur / Technico-commerciale deviseuse
38817|Consultant / Consultante en e-réputation
38818|Social media manager - Responsable des médias sociaux
38821|Installateur dépanneur / Installatrice dépanneuse en informatique
38822|Préparateur réparateur / Préparatrice réparatrice véhicules de loisirs
38823|Doublure cascadeur / cascadeuse
38851|Chasseur / Chasseuse immobilier
38852|Chef d'équipe travaux publics
38853|"Installateur / Installatrice en chauffage, climatisation, sanitaire et énergies renouvelables"
38856|Chargé / Chargée d'affaires réglementaires et qualité en industrie cosmétique
38857|Dépanneur électromécanicien / Dépanneuse électromécanicienne d'équipements industriels
38862|Office manager
38870|Autoclaviste en industrie alimentaire
38880|Chef de chantier de travaux agricoles
38881|Conducteur / Conductrice de travaux en entreprise de travaux agricoles
38884|Technicien / Technicienne support de proximité en informatique
38885|Accompagnant / Accompagnante d'élèves en situation de handicap - AESH
38897|Technicien / Technicienne de pose de compteurs électriques
A1101|Conduite d'engins agricoles et forestiers
A1201|Bûcheronnage et élagage
A1202|Entretien des espaces naturels
A1204|Protection du patrimoine naturel
A1205|Sylviculture
A1301|Conseil et assistance technique en agriculture
A1302|Contrôle et diagnostic technique en agriculture
A1303|Ingénierie en agriculture et environnement naturel
A1401|Aide agricole de production fruitière ou viticole
A1402|Aide agricole de production légumière ou végétale
A1403|Aide d'élevage agricole et aquacole
A1404|Aquaculture
A1405|Arboriculture et viticulture
A1406|Encadrement équipage de la pêche
A1407|Élevage bovin ou équin
A1408|Élevage d'animaux sauvages ou de compagnie
A1409|Élevage de lapins et volailles
A1410|Élevage ovin ou caprin
A1411|Élevage porcin
A1412|Fabrication et affinage de fromages
A1413|Fermentation de boissons alcoolisées
A1415|Equipage de la pêche
A1417|Saliculture
A1501|Aide aux soins animaux
A1502|Podologie animale
A1503|Toilettage des animaux
A1504|Santé animale
B1101|Création en arts plastiques
B1201|Réalisation d'objets décoratifs et utilitaires en céramique et matériaux de synthèse
B1301|Décoration d'espaces de vente et d'exposition
B1302|Décoration d'objets d'art et artisanaux
B1303|Gravure - ciselure
B1401|"Réalisation d'objets en lianes, fibres et brins végétaux"
B1402|Reliure et restauration de livres et archives
B1501|Fabrication et réparation d'instruments de musique
B1601|Métallerie d'art
B1602|Réalisation d'objets artistiques et fonctionnels en verre
B1603|"Réalisation d'ouvrages en bijouterie, joaillerie et orfèvrerie"
B1604|Réparation - montage en systèmes horlogers
B1701|Conservation et reconstitution d'espèces animales
B1801|Réalisation d'articles de chapellerie
B1802|Réalisation d'articles en cuir et matériaux souples (hors vêtement)
B1803|Réalisation de vêtements sur mesure ou en petite série
B1804|Réalisation d'ouvrages d'art en fils
B1805|Stylisme
B1806|Tapisserie - décoration en ameublement
C1101|Conception - développement produits d'assurances
C1102|Conseil clientèle en assurances
C1103|Courtage en assurances
C1104|Direction d'exploitation en assurances
C1105|Études actuarielles en assurances
C1106|Expertise risques en assurances
C1107|Indemnisations en assurances
C1108|Management de groupe et de service en assurances
C1109|Rédaction et gestion en assurances
C1110|Souscription d'assurances
C1202|Analyse de crédits et risques bancaires
C1203|Relation clients banque/finance
C1204|Conception et expertise produits bancaires et financiers
C1205|Conseil en gestion de patrimoine financier
C1207|Management en exploitation bancaire
C1301|Front office marchés financiers
C1302|Gestion back et middle-office marchés financiers
C1303|Gestion de portefeuilles sur les marchés financiers
C1401|Gestion en banque et assurance
C1501|Gérance immobilière
C1502|Gestion locative immobilière
C1503|Management de projet immobilier
D1103|Charcuterie - traiteur
D1105|Poissonnerie
D1107|Vente en gros de produits frais
D1201|"Achat vente d'objets d'art, anciens ou d'occasion"
D1203|Hydrothérapie
D1204|Location de véhicules ou de matériel de loisirs
D1205|Nettoyage d'articles textiles ou cuirs
D1206|Réparation d'articles en cuir et matériaux souples
D1207|Retouches en habillement
D1210|Vente en animalerie
D1213|Vente en gros de matériel et équipement
D1404|Relation commerciale en vente de véhicules
D1405|Conseil en information médicale
D1501|Animation de vente
D1502|Management/gestion de rayon produits alimentaires
D1503|Management/gestion de rayon produits non alimentaires
D1504|Direction de magasin de grande distribution
D1506|Marchandisage
D1508|Encadrement du personnel de caisses
D1509|Management de département en grande distribution
E1101|Animation de site multimédia
E1102|"Ecriture d'ouvrages, de livres"
E1104|Conception de contenus multimédias
E1105|Coordination d'édition
E1107|Organisation d'évènementiel
E1108|"Traduction, interprétariat"
E1201|Photographie
E1202|Production en laboratoire cinématographique
E1203|Production en laboratoire photographique
E1204|Projection cinéma
E1301|Conduite de machines d'impression
E1302|Conduite de machines de façonnage routage
E1303|Encadrement des industries graphiques
E1304|Façonnage et routage
E1305|Préparation et correction en édition et presse
E1306|Prépresse
E1307|Reprographie
E1308|Intervention technique en industrie graphique
E1401|Développement et promotion publicitaire
E1402|Élaboration de plan média
F1101|Architecture du BTP
F1102|Conception - aménagement d'espaces intérieurs
F1103|Contrôle et diagnostic technique du bâtiment
F1105|Études géologiques
F1107|Mesures topographiques
F1108|Métré de la construction
