OGR|ROME1|ROME2|ROME3|label|ROME|slugs
14360|M|11|02|Directeur / Directrice des achats internationaux|M1102|directeur-directrice-des-achats-internationaux
15573|M|11|02|Ingénieur / Ingénieure achats|M1102|ingenieur-ingenieure-achats
18564|M|11|02|Responsable achats et approvisionnement|M1102|responsable-achats-et-approvisionnement
18565|M|11|02|Responsable achats et logistique|M1102|responsable-achats-et-logistique
18566|M|11|02|Responsable achats industriels|M1102|responsable-achats-industriels
18918|M|11|02|Responsable des achats|M1102|responsable-des-achats
18920|M|11|02|Responsable des achats groupe|M1102|responsable-des-achats-groupe
38197|M|11|02|Responsable sourcing achats|M1102|responsable-sourcing-achats
10940|M|12|01|Analyste de produits dérivés|M1201|analyste-de-produits-derives
10949|M|12|01|Analyste financier / financière|M1201|analyste-financier-financiere
38051|M|12|01|Analyste quantitatif en finance|M1201|analyste-quantitatif-en-finance
11761|M|12|01|Chargé / Chargée d'analyse et d'ingénierie financière|M1201|charge-chargee-d-analyse-et-d-ingenierie-financiere
13423|M|12|01|Conseiller / Conseillère en fusion/acquisition|M1201|conseiller-conseillere-en-fusion-acquisition
14568|M|12|01|Economiste de marché|M1201|economiste-de-marche
14570|M|12|01|Economiste financier / financière|M1201|economiste-financier-financiere
15353|M|12|01|Gestionnaire de risques financiers|M1201|gestionnaire-de-risques-financiers
15803|M|12|01|Ingénieur financier / Ingénieure financière|M1201|ingenieur-financier-ingenieure-financiere
19079|M|12|01|Responsable financement de projet|M1201|responsable-financement-de-projet
19114|M|12|01|Responsable merger and acquisition|M1201|responsable-merger-and-acquisition
19265|M|12|01|Risk manager - risques financiers|M1201|risk-manager-risques-financiers
10932|M|12|02|Analyste budgétaire|M1202|analyste-budgetaire
11407|M|12|02|Auditeur / Auditrice comptable|M1202|auditeur-auditrice-comptable
11413|M|12|02|Auditeur / Auditrice interne|M1202|auditeur-auditrice-interne
11408|M|12|02|Auditeur comptable et financier / Auditrice comptable et financière|M1202|auditeur-comptable-et-financier-auditrice-comptable-et-financiere
38300|M|12|02|Auditeur légal / Auditrice légale|M1202|auditeur-legal-auditrice-legale
12703|M|12|02|Collaborateur / Collaboratrice d'expertise comptable|M1202|collaborateur-collaboratrice-d-expertise-comptable
12769|M|12|02|Commissaire aux comptes|M1202|commissaire-aux-comptes
13586|M|12|02|Contrôleur / Contrôleuse budgétaire|M1202|controleur-controleuse-budgetaire
13587|M|12|02|Contrôleur comptable et financier / Contrôleuse comptable et financière|M1202|controleur-comptable-et-financier-controleuse-comptable-et-financiere
14967|M|12|02|Expert-comptable / Experte-comptable|M1202|expert-comptable-experte-comptable
15920|M|12|02|Inspecteur comptable et financier / Inspectrice comptable et financière|M1202|inspecteur-comptable-et-financier-inspectrice-comptable-et-financiere
19257|M|12|02|Réviseur / Réviseuse des comptes|M1202|reviseur-reviseuse-des-comptes
10364|M|12|03|Agent / Agente comptable d'établissement public à caractère scientifique, culturel et professionnel -EPSCP-|M1203|agent-agente-comptable-d-etablissement-public-a-caractere-scientifique-culturel-et-professionnel-epscp
10463|M|12|03|Agent / Agente de gestion comptable|M1203|agent-agente-de-gestion-comptable
10871|M|12|03|Aide-comptable|M1203|aide-comptable
10872|M|12|03|Aide-comptable facturier / facturière|M1203|aide-comptable-facturier-facturiere
11213|M|12|03|Assistant / Assistante comptable|M1203|assistant-assistante-comptable
11214|M|12|03|Assistant / Assistante comptable et budgétaire|M1203|assistant-assistante-comptable-et-budgetaire
11217|M|12|03|Assistant / Assistante de cabinet comptable|M1203|assistant-assistante-de-cabinet-comptable
11234|M|12|03|Assistant / Assistante de gestion en comptabilité|M1203|assistant-assistante-de-gestion-en-comptabilite
11317|M|12|03|Assistant / Assistante paie|M1203|assistant-assistante-paie
11187|M|12|03|Assistant administratif / Assistante administrative et comptable|M1203|assistant-administratif-assistante-administrative-et-comptable
11642|M|12|03|Caissier / Caissière de casino|M1203|caissier-caissiere-de-casino
12786|M|12|03|Comptable|M1203|comptable
12787|M|12|03|Comptable analytique|M1203|comptable-analytique
12788|M|12|03|Comptable clientèle|M1203|comptable-clientele
12789|M|12|03|Comptable de gestion locative|M1203|comptable-de-gestion-locative
12790|M|12|03|Comptable d'entreprise|M1203|comptable-d-entreprise
12791|M|12|03|Comptable des jeux|M1203|comptable-des-jeux
38053|M|12|03|Comptable d'Organisme de Placement Collectif en Valeurs Mobilières - OPCVM|M1203|comptable-d-organisme-de-placement-collectif-en-valeurs-mobilieres-opcvm
12792|M|12|03|Comptable fournisseurs|M1203|comptable-fournisseurs
12793|M|12|03|Comptable général / générale|M1203|comptable-general-generale
12794|M|12|03|Comptable gérance immobilière|M1203|comptable-gerance-immobiliere
12795|M|12|03|Comptable industriel / industrielle|M1203|comptable-industriel-industrielle
12796|M|12|03|Comptable principal / principale|M1203|comptable-principal-principale
12797|M|12|03|Comptable service paie|M1203|comptable-service-paie
12798|M|12|03|Comptable spécialisé / spécialisée en comptabilité analytique|M1203|comptable-specialise-specialisee-en-comptabilite-analytique
12799|M|12|03|Comptable spécialisé / spécialisée en comptabilité générale|M1203|comptable-specialise-specialisee-en-comptabilite-generale
12800|M|12|03|Comptable spécialisé / spécialisée export|M1203|comptable-specialise-specialisee-export
12801|M|12|03|Comptable spécialisé / spécialisée facturation|M1203|comptable-specialise-specialisee-facturation
12802|M|12|03|Comptable spécialisé / spécialisée paie|M1203|comptable-specialise-specialisee-paie
12803|M|12|03|Comptable spécialisé / spécialisée recouvrement|M1203|comptable-specialise-specialisee-recouvrement
12804|M|12|03|Comptable syndic immobilier|M1203|comptable-syndic-immobilier
38094|M|12|03|Comptable taxateur / taxatrice d'étude notariale|M1203|comptable-taxateur-taxatrice-d-etude-notariale
12805|M|12|03|Comptable territorial / territoriale|M1203|comptable-territorial-territoriale
12806|M|12|03|Comptable trésorerie|M1203|comptable-tresorerie
12807|M|12|03|Comptable unique|M1203|comptable-unique
12808|M|12|03|Comptable-gestionnaire de stock|M1203|comptable-gestionnaire-de-stock
15317|M|12|03|Gestionnaire comptable|M1203|gestionnaire-comptable
15368|M|12|03|Gestionnaire paie|M1203|gestionnaire-paie
16035|M|12|03|Intendant / Intendante d'établissement scolaire (lycée, collège...)|M1203|intendant-intendante-d-etablissement-scolaire-lycee-college
